TimestampUTC,kw-energex,pv+battery
2016-02-13 04:45:00+10:00,1373.3575439453125,7.440774917602539
2016-02-13 05:00:00+10:00,1406.35791015625,7.40587854385376
2016-02-13 05:15:00+10:00,1411.6790771484375,7.390890121459961
2016-02-13 05:30:00+10:00,1366.535400390625,7.468289375305176
2016-02-13 05:45:00+10:00,1347.32470703125,7.551552772521973
2016-02-13 06:00:00+10:00,1333.05810546875,-34.88460922241211
2016-02-13 06:15:00+10:00,1148.77099609375,-189.23533630371094
2016-02-13 06:30:00+10:00,915.4725952148438,-461.9921569824219
2016-02-13 06:45:00+10:00,495.697021484375,-840.1226806640625
2016-02-13 07:00:00+10:00,172.31982421875,-1182.8487548828125
2016-02-13 07:15:00+10:00,13.488570213317871,-1393.2396240234375
2016-02-13 07:30:00+10:00,-48.365421295166016,-1447.5401611328125
2016-02-13 07:45:00+10:00,-359.30633544921875,-1776.76220703125
2016-02-13 08:00:00+10:00,-472.4999694824219,-1923.4915771484375
2016-02-13 08:15:00+10:00,-587.1675415039062,-2073.910888671875
2016-02-13 08:30:00+10:00,-688.2180786132812,-2233.2373046875
2016-02-13 08:45:00+10:00,-639.81787109375,-2202.77392578125
2016-02-13 09:00:00+10:00,-100.1099624633789,-1650.1619873046875
2016-02-13 09:15:00+10:00,5.137448310852051,-1636.49169921875
2016-02-13 09:30:00+10:00,-969.267822265625,-2652.494140625
2016-02-13 09:45:00+10:00,-299.4552917480469,-2013.610595703125
2016-02-13 10:00:00+10:00,32.76979064941406,-1712.5927734375
2016-02-13 10:15:00+10:00,16.34111785888672,-1694.8155517578125
2016-02-13 10:30:00+10:00,-1036.0247802734375,-2800.78662109375
2016-02-13 10:45:00+10:00,-279.7077941894531,-2046.8038330078125
2016-02-13 11:00:00+10:00,-400.6250305175781,-2197.452392578125
2016-02-13 11:15:00+10:00,-623.8427124023438,-2450.297607421875
2016-02-13 11:30:00+10:00,166.76303100585938,-1668.54052734375
2016-02-13 11:45:00+10:00,34.21466064453125,-1791.89306640625
2016-02-13 12:00:00+10:00,-237.9271697998047,-2106.218017578125
2016-02-13 12:15:00+10:00,67.15204620361328,-1785.0845947265625
2016-02-13 12:30:00+10:00,237.84698486328125,-1581.1883544921875
2016-02-13 12:45:00+10:00,180.64186096191406,-1649.34033203125
2016-02-13 13:00:00+10:00,-163.19094848632812,-1961.9825439453125
2016-02-13 13:15:00+10:00,321.9142150878906,-1523.0877685546875
2016-02-13 13:30:00+10:00,-306.9776306152344,-2109.622802734375
2016-02-13 13:45:00+10:00,339.6583251953125,-1495.050537109375
2016-02-13 14:00:00+10:00,685.5236206054688,-1091.626708984375
2016-02-13 14:15:00+10:00,127.2402572631836,-1625.115234375
2016-02-13 14:30:00+10:00,277.137451171875,-1538.8109130859375
2016-02-13 14:45:00+10:00,-123.61357879638672,-1928.7877197265625
2016-02-13 15:00:00+10:00,-175.77394104003906,-1999.94775390625
2016-02-13 15:15:00+10:00,-92.8313217163086,-1930.31591796875
2016-02-13 15:30:00+10:00,-503.78729248046875,-2392.909423828125
2016-02-13 15:45:00+10:00,-340.9627990722656,-2150.58642578125
2016-02-13 16:00:00+10:00,-339.8089904785156,-2194.515380859375
2016-02-13 16:15:00+10:00,-288.43658447265625,-2139.87841796875
2016-02-13 16:30:00+10:00,194.9752655029297,-1662.9873046875
2016-02-13 16:45:00+10:00,70.72447204589844,-1691.855224609375
2016-02-13 17:00:00+10:00,227.1743927001953,-1549.119384765625
2016-02-13 17:15:00+10:00,353.48162841796875,-1373.7286376953125
2016-02-13 17:30:00+10:00,663.8805541992188,-1087.3026123046875
2016-02-13 17:45:00+10:00,917.1548461914062,-823.4481811523438
